Experiment;Participant;Block;Triallist;Trial;Mapping;Stimulus;Accuracy;Correct_Key;Actual_Key;RT
Sizeloc1a;19;4;Blocklist1;32;incompatible;small;1;right;right;328
Sizeloc1a;19;4;Blocklist1;33;incompatible;large;1;left;left;430
Sizeloc1a;19;4;Blocklist1;34;incompatible;small;1;right;right;401
Sizeloc1a;19;4;Blocklist1;35;incompatible;small;1;right;right;364
Sizeloc1a;19;4;Blocklist1;36;incompatible;large;1;left;left;393
Sizeloc1a;19;4;Blocklist1;37;incompatible;small;1;right;right;445
Sizeloc1a;19;4;Blocklist1;38;incompatible;large;1;left;left;446
Sizeloc1a;19;4;Blocklist1;39;incompatible;small;1;right;right;296
Sizeloc1a;19;4;Blocklist1;40;incompatible;large;1;left;left;320
Sizeloc1a;19;4;Blocklist1;41;incompatible;small;1;right;right;359
Sizeloc1a;19;4;Blocklist1;42;incompatible;small;1;right;right;460
Sizeloc1a;19;4;Blocklist1;43;incompatible;large;1;left;left;541
Sizeloc1a;19;4;Blocklist1;44;incompatible;small;1;right;right;378
Sizeloc1a;19;4;Blocklist1;45;incompatible;small;1;right;right;479
Sizeloc1a;19;4;Blocklist1;46;incompatible;large;1;left;left;358
Sizeloc1a;19;4;Blocklist1;47;incompatible;small;1;right;right;291
Sizeloc1a;19;4;Blocklist1;48;incompatible;small;1;right;right;419
Sizeloc1a;19;4;Blocklist1;49;incompatible;large;1;left;left;445
Sizeloc1a;19;4;Blocklist1;50;incompatible;small;1;right;right;447
Sizeloc1a;19;4;Blocklist1;51;incompatible;large;1;left;left;376
Sizeloc1a;19;4;Blocklist1;52;incompatible;small;1;right;right;357
Sizeloc1a;19;4;Blocklist1;53;incompatible;large;1;left;left;202
Sizeloc1a;19;4;Blocklist1;54;incompatible;large;1;left;left;509
Sizeloc1a;19;4;Blocklist1;55;incompatible;large;1;left;left;388
Sizeloc1a;19;4;Blocklist1;56;incompatible;small;1;right;right;344
Sizeloc1a;19;4;Blocklist1;57;incompatible;small;1;right;right;285
Sizeloc1a;19;4;Blocklist1;58;incompatible;large;1;left;left;230
Sizeloc1a;19;4;Blocklist1;59;incompatible;small;1;right;right;360
Sizeloc1a;19;4;Blocklist1;60;incompatible;small;1;right;right;349
Sizeloc1b;20;1;Blocklist1;1;incompatible;large;0;left;right;829
Sizeloc1b;20;1;Blocklist1;2;incompatible;small;1;right;right;374
Sizeloc1b;20;1;Blocklist1;3;incompatible;small;1;right;right;442
Sizeloc1b;20;1;Blocklist1;4;incompatible;large;1;left;left;307
Sizeloc1b;20;1;Blocklist1;5;incompatible;large;1;left;left;282
Sizeloc1b;20;1;Blocklist1;6;incompatible;small;1;right;right;329
Sizeloc1b;20;1;Blocklist1;7;incompatible;large;1;left;left;374
Sizeloc1b;20;1;Blocklist1;8;incompatible;small;1;right;right;411
Sizeloc1b;20;1;Blocklist1;9;incompatible;small;1;right;right;437
Sizeloc1b;20;1;Blocklist1;10;incompatible;large;1;left;left;310
Sizeloc1b;20;2;Blocklist1;1;incompatible;small;1;right;right;353
Sizeloc1b;20;2;Blocklist1;2;incompatible;large;1;left;left;270
Sizeloc1b;20;2;Blocklist1;3;incompatible;large;1;left;left;382
Sizeloc1b;20;2;Blocklist1;4;incompatible;large;1;left;left;321
Sizeloc1b;20;2;Blocklist1;5;incompatible;small;0;right;left;335
Sizeloc1b;20;2;Blocklist1;6;incompatible;large;1;left;left;348
Sizeloc1b;20;2;Blocklist1;7;incompatible;large;1;left;left;296
Sizeloc1b;20;2;Blocklist1;8;incompatible;small;0;right;left;367
Sizeloc1b;20;2;Blocklist1;9;incompatible;small;1;right;right;411
Sizeloc1b;20;2;Blocklist1;10;incompatible;large;1;left;left;301
Sizeloc1b;20;2;Blocklist1;11;incompatible;small;1;right;right;412
Sizeloc1b;20;2;Blocklist1;12;incompatible;small;1;right;right;391
Sizeloc1b;20;2;Blocklist1;13;incompatible;large;1;left;left;315
Sizeloc1b;20;2;Blocklist1;14;incompatible;large;1;left;left;354
Sizeloc1b;20;2;Blocklist1;15;incompatible;small;1;right;right;310
Sizeloc1b;20;2;Blocklist1;16;incompatible;large;1;left;left;340
Sizeloc1b;20;2;Blocklist1;17;incompatible;small;1;right;right;290
Sizeloc1b;20;2;Blocklist1;18;incompatible;large;1;left;left;329
Sizeloc1b;20;2;Blocklist1;19;incompatible;large;0;left;right;358
Sizeloc1b;20;2;Blocklist1;20;incompatible;large;1;left;left;587
Sizeloc1b;20;2;Blocklist1;21;incompatible;small;1;right;right;286
Sizeloc1b;20;2;Blocklist1;22;incompatible;large;1;left;left;357
Sizeloc1b;20;2;Blocklist1;23;incompatible;small;0;right;left;385
Sizeloc1b;20;2;Blocklist1;24;incompatible;small;1;right;right;405
Sizeloc1b;20;2;Blocklist1;25;incompatible;small;1;right;right;432
Sizeloc1b;20;2;Blocklist1;26;incompatible;small;1;right;right;465
Sizeloc1b;20;2;Blocklist1;27;incompatible;small;1;right;right;361
Sizeloc1b;20;2;Blocklist1;28;incompatible;small;1;right;right;358
Sizeloc1b;20;2;Blocklist1;29;incompatible;small;1;right;right;307
Sizeloc1b;20;2;Blocklist1;30;incompatible;small;1;right;right;290
Sizeloc1b;20;2;Blocklist1;31;incompatible;large;1;left;left;328
Sizeloc1b;20;2;Blocklist1;32;incompatible;small;1;right;right;525
Sizeloc1b;20;2;Blocklist1;33;incompatible;large;1;left;left;355
Sizeloc1b;20;2;Blocklist1;34;incompatible;large;0;left;right;528
Sizeloc1b;20;2;Blocklist1;35;incompatible;small;0;right;left;878
Sizeloc1b;20;2;Blocklist1;36;incompatible;large;0;left;right;966
Sizeloc1b;20;2;Blocklist1;37;incompatible;large;1;left;left;842
Sizeloc1b;20;2;Blocklist1;38;incompatible;large;1;left;left;395
Sizeloc1b;20;2;Blocklist1;39;incompatible;small;1;right;right;1086
Sizeloc1b;20;2;Blocklist1;40;incompatible;large;1;left;left;493
Sizeloc1b;20;2;Blocklist1;41;incompatible;small;1;right;right;404
Sizeloc1b;20;2;Blocklist1;42;incompatible;large;1;left;left;623
Sizeloc1b;20;2;Blocklist1;43;incompatible;large;1;left;left;464
Sizeloc1b;20;2;Blocklist1;44;incompatible;large;1;left;left;481
Sizeloc1b;20;2;Blocklist1;45;incompatible;large;0;left;right;537
Sizeloc1b;20;2;Blocklist1;46;incompatible;large;1;left;left;550
Sizeloc1b;20;2;Blocklist1;47;incompatible;large;1;left;left;323
Sizeloc1b;20;2;Blocklist1;48;incompatible;small;0;right;left;529
Sizeloc1b;20;2;Blocklist1;49;incompatible;small;0;right;left;760
Sizeloc1b;20;2;Blocklist1;50;incompatible;small;1;right;right;597
Sizeloc1b;20;2;Blocklist1;51;incompatible;large;1;left;left;369
Sizeloc1b;20;2;Blocklist1;52;incompatible;small;1;right;right;477
Sizeloc1b;20;2;Blocklist1;53;incompatible;large;1;left;left;381
Sizeloc1b;20;2;Blocklist1;54;incompatible;small;1;right;right;529
Sizeloc1b;20;2;Blocklist1;55;incompatible;large;1;left;left;391
Sizeloc1b;20;2;Blocklist1;56;incompatible;small;0;right;left;427
Sizeloc1b;20;2;Blocklist1;57;incompatible;small;1;right;right;405
Sizeloc1b;20;2;Blocklist1;58;incompatible;large;1;left;left;320
Sizeloc1b;20;2;Blocklist1;59;incompatible;small;1;right;right;471
Sizeloc1b;20;2;Blocklist1;60;incompatible;small;1;right;right;359
Sizeloc1b;20;3;Blocklist1;1;compatible;large;1;right;right;559
Sizeloc1b;20;3;Blocklist1;2;compatible;small;1;left;left;324
Sizeloc1b;20;3;Blocklist1;3;compatible;small;1;left;left;282
Sizeloc1b;20;3;Blocklist1;4;compatible;small;1;left;left;274
Sizeloc1b;20;3;Blocklist1;5;compatible;small;1;left;left;483
Sizeloc1b;20;3;Blocklist1;6;compatible;large;1;right;right;267
Sizeloc1b;20;3;Blocklist1;7;compatible;large;1;right;right;372
Sizeloc1b;20;3;Blocklist1;8;compatible;large;1;right;right;424
Sizeloc1b;20;3;Blocklist1;9;compatible;large;1;right;right;330
Sizeloc1b;20;3;Blocklist1;10;compatible;small;1;left;left;305
Sizeloc1b;20;3;Blocklist1;11;compatible;small;1;left;left;320
Sizeloc1b;20;3;Blocklist1;12;compatible;large;1;right;right;319
Sizeloc1b;20;3;Blocklist1;13;compatible;small;1;left;left;510
Sizeloc1b;20;3;Blocklist1;14;compatible;large;1;right;right;341
Sizeloc1b;20;3;Blocklist1;15;compatible;large;1;right;right;346
Sizeloc1b;20;3;Blocklist1;16;compatible;large;1;right;right;376
Sizeloc1b;20;3;Blocklist1;17;compatible;small;1;left;left;284
Sizeloc1b;20;3;Blocklist1;18;compatible;small;1;left;left;380
Sizeloc1b;20;3;Blocklist1;19;compatible;large;1;right;right;385
Sizeloc1b;20;3;Blocklist1;20;compatible;small;1;left;left;357
Sizeloc1b;20;4;Blocklist1;1;compatible;small;1;left;left;321
Sizeloc1b;20;4;Blocklist1;2;compatible;small;0;left;right;295
Sizeloc1b;20;4;Blocklist1;3;compatible;small;1;left;left;319
Sizeloc1b;20;4;Blocklist1;4;compatible;large;1;right;right;782
Sizeloc1b;20;4;Blocklist1;5;compatible;small;1;left;left;434
Sizeloc1b;20;4;Blocklist1;6;compatible;large;1;right;right;396
Sizeloc1b;20;4;Blocklist1;7;compatible;small;1;left;left;272
Sizeloc1b;20;4;Blocklist1;8;compatible;small;1;left;left;384
Sizeloc1b;20;4;Blocklist1;9;compatible;large;1;right;right;364
Sizeloc1b;20;4;Blocklist1;10;compatible;small;1;left;left;377
Sizeloc1b;20;4;Blocklist1;11;compatible;small;1;left;left;406
Sizeloc1b;20;4;Blocklist1;12;compatible;small;1;left;left;425
Sizeloc1b;20;4;Blocklist1;13;compatible;large;1;right;right;371
Sizeloc1b;20;4;Blocklist1;14;compatible;small;1;left;left;288
Sizeloc1b;20;4;Blocklist1;15;compatible;large;1;right;right;327
Sizeloc1b;20;4;Blocklist1;16;compatible;large;1;right;right;446
Sizeloc1b;20;4;Blocklist1;17;compatible;large;1;right;right;407
Sizeloc1b;20;4;Blocklist1;18;compatible;large;1;right;right;482
Sizeloc1b;20;4;Blocklist1;19;compatible;large;1;right;right;355
Sizeloc1b;20;4;Blocklist1;20;compatible;large;1;right;right;272
Sizeloc1b;20;4;Blocklist1;21;compatible;small;1;left;left;360
Sizeloc1b;20;4;Blocklist1;22;compatible;large;1;right;right;373
Sizeloc1b;20;4;Blocklist1;23;compatible;small;1;left;left;329
Sizeloc1b;20;4;Blocklist1;24;compatible;small;1;left;left;303
Sizeloc1b;20;4;Blocklist1;25;compatible;small;1;left;left;311
Sizeloc1b;20;4;Blocklist1;26;compatible;small;1;left;left;350
Sizeloc1b;20;4;Blocklist1;27;compatible;large;1;right;right;316
Sizeloc1b;20;4;Blocklist1;28;compatible;small;1;left;left;347
Sizeloc1b;20;4;Blocklist1;29;compatible;small;1;left;left;320
Sizeloc1b;20;4;Blocklist1;30;compatible;small;1;left;left;303
Sizeloc1b;20;4;Blocklist1;31;compatible;large;1;right;right;327
Sizeloc1b;20;4;Blocklist1;32;compatible;small;1;left;left;325
Sizeloc1b;20;4;Blocklist1;33;compatible;large;1;right;right;315
Sizeloc1b;20;4;Blocklist1;34;compatible;small;1;left;left;354
Sizeloc1b;20;4;Blocklist1;35;compatible;large;1;right;right;320
Sizeloc1b;20;4;Blocklist1;36;compatible;small;1;left;left;327
Sizeloc1b;20;4;Blocklist1;37;compatible;small;1;left;left;293
Sizeloc1b;20;4;Blocklist1;38;compatible;large;1;right;right;453
Sizeloc1b;20;4;Blocklist1;39;compatible;small;1;left;left;358
Sizeloc1b;20;4;Blocklist1;40;compatible;small;1;left;left;243
Sizeloc1b;20;4;Blocklist1;41;compatible;small;1;left;left;332
Sizeloc1b;20;4;Blocklist1;42;compatible;large;1;right;right;386
Sizeloc1b;20;4;Blocklist1;43;compatible;large;1;right;right;407
Sizeloc1b;20;4;Blocklist1;44;compatible;large;1;right;right;514
Sizeloc1b;20;4;Blocklist1;45;compatible;large;1;right;right;433
Sizeloc1b;20;4;Blocklist1;46;compatible;large;1;right;right;363
Sizeloc1b;20;4;Blocklist1;47;compatible;large;1;right;right;352
Sizeloc1b;20;4;Blocklist1;48;compatible;small;1;left;left;398
Sizeloc1b;20;4;Blocklist1;49;compatible;large;1;right;right;313
Sizeloc1b;20;4;Blocklist1;50;compatible;small;1;left;left;384
Sizeloc1b;20;4;Blocklist1;51;compatible;large;1;right;right;348
Sizeloc1b;20;4;Blocklist1;52;compatible;small;1;left;left;434
Sizeloc1b;20;4;Blocklist1;53;compatible;small;1;left;left;484
Sizeloc1b;20;4;Blocklist1;54;compatible;large;1;right;right;325
Sizeloc1b;20;4;Blocklist1;55;compatible;large;1;right;right;331
Sizeloc1b;20;4;Blocklist1;56;compatible;large;1;right;right;305
Sizeloc1b;20;4;Blocklist1;57;compatible;large;1;right;right;384
Sizeloc1b;20;4;Blocklist1;58;compatible;large;1;right;right;300
Sizeloc1b;20;4;Blocklist1;59;compatible;large;1;right;right;324
Sizeloc1b;20;4;Blocklist1;60;compatible;small;1;left;left;354
Sizeloc1a;21;1;Blocklist1;1;compatible;large;1;right;right;901
Sizeloc1a;21;1;Blocklist1;2;compatible;small;1;left;left;372
Sizeloc1a;21;1;Blocklist1;3;compatible;small;1;left;left;338
Sizeloc1a;21;1;Blocklist1;4;compatible;small;1;left;left;526
Sizeloc1a;21;1;Blocklist1;5;compatible;large;1;right;right;285
Sizeloc1a;21;1;Blocklist1;6;compatible;large;1;right;right;317
Sizeloc1a;21;1;Blocklist1;7;compatible;large;1;right;right;315
Sizeloc1a;21;1;Blocklist1;8;compatible;small;1;left;left;386
Sizeloc1a;21;1;Blocklist1;9;compatible;small;1;left;left;380
Sizeloc1a;21;1;Blocklist1;10;compatible;large;1;right;right;505
Sizeloc1a;21;2;Blocklist1;1;compatible;large;1;right;right;490
Sizeloc1a;21;2;Blocklist1;2;compatible;small;1;left;left;258
Sizeloc1a;21;2;Blocklist1;3;compatible;small;1;left;left;371
Sizeloc1a;21;2;Blocklist1;4;compatible;small;1;left;left;311
Sizeloc1a;21;2;Blocklist1;5;compatible;large;1;right;right;319
Sizeloc1a;21;2;Blocklist1;6;compatible;small;1;left;left;357
Sizeloc1a;21;2;Blocklist1;7;compatible;small;1;left;left;354
Sizeloc1a;21;2;Blocklist1;8;compatible;large;1;right;right;416
Sizeloc1a;21;2;Blocklist1;9;compatible;small;1;left;left;347
Sizeloc1a;21;2;Blocklist1;10;compatible;large;1;right;right;448
Sizeloc1a;21;2;Blocklist1;11;compatible;large;1;right;right;482
Sizeloc1a;21;2;Blocklist1;12;compatible;large;1;right;right;570
Sizeloc1a;21;2;Blocklist1;13;compatible;small;1;left;left;360
Sizeloc1a;21;2;Blocklist1;14;compatible;small;1;left;left;437
Sizeloc1a;21;2;Blocklist1;15;compatible;large;1;right;right;511
Sizeloc1a;21;2;Blocklist1;16;compatible;large;1;right;right;566
Sizeloc1a;21;2;Blocklist1;17;compatible;small;1;left;left;507
Sizeloc1a;21;2;Blocklist1;18;compatible;large;1;right;right;410
Sizeloc1a;21;2;Blocklist1;19;compatible;small;1;left;left;821
Sizeloc1a;21;2;Blocklist1;20;compatible;small;1;left;left;615
Sizeloc1a;21;2;Blocklist1;21;compatible;large;1;right;right;401
Sizeloc1a;21;2;Blocklist1;22;compatible;small;1;left;left;405
Sizeloc1a;21;2;Blocklist1;23;compatible;small;1;left;left;407
Sizeloc1a;21;2;Blocklist1;24;compatible;small;1;left;left;475
Sizeloc1a;21;2;Blocklist1;25;compatible;small;1;left;left;396
Sizeloc1a;21;2;Blocklist1;26;compatible;large;1;right;right;351
Sizeloc1a;21;2;Blocklist1;27;compatible;large;1;right;right;371
Sizeloc1a;21;2;Blocklist1;28;compatible;small;1;left;left;592
Sizeloc1a;21;2;Blocklist1;29;compatible;small;1;left;left;444
Sizeloc1a;21;2;Blocklist1;30;compatible;large;1;right;right;398
Sizeloc1a;21;2;Blocklist1;31;compatible;small;1;left;left;785
Sizeloc1a;21;2;Blocklist1;32;compatible;large;1;right;right;422
Sizeloc1a;21;2;Blocklist1;33;compatible;small;1;left;left;648
Sizeloc1a;21;2;Blocklist1;34;compatible;small;1;left;left;490
Sizeloc1a;21;2;Blocklist1;35;compatible;small;1;left;left;474
Sizeloc1a;21;2;Blocklist1;36;compatible;small;1;left;left;378
Sizeloc1a;21;2;Blocklist1;37;compatible;large;1;right;right;406
Sizeloc1a;21;2;Blocklist1;38;compatible;small;1;left;left;441
Sizeloc1a;21;2;Blocklist1;39;compatible;large;1;right;right;451
Sizeloc1a;21;2;Blocklist1;40;compatible;large;1;right;right;595
Sizeloc1a;21;2;Blocklist1;41;compatible;large;1;right;right;432
Sizeloc1a;21;2;Blocklist1;42;compatible;small;1;left;left;482
Sizeloc1a;21;2;Blocklist1;43;compatible;large;1;right;right;346
Sizeloc1a;21;2;Blocklist1;44;compatible;small;1;left;left;360
Sizeloc1a;21;2;Blocklist1;45;compatible;large;1;right;right;317
Sizeloc1a;21;2;Blocklist1;46;compatible;large;1;right;right;340
Sizeloc1a;21;2;Blocklist1;47;compatible;large;1;right;right;482
Sizeloc1a;21;2;Blocklist1;48;compatible;small;1;left;left;346
Sizeloc1a;21;2;Blocklist1;49;compatible;large;1;right;right;480
Sizeloc1a;21;2;Blocklist1;50;compatible;large;0;right;left;464
Sizeloc1a;21;2;Blocklist1;51;compatible;large;1;right;right;385
Sizeloc1a;21;2;Blocklist1;52;compatible;small;1;left;left;357
Sizeloc1a;21;2;Blocklist1;53;compatible;large;1;right;right;529
Sizeloc1a;21;2;Blocklist1;54;compatible;large;1;right;right;505
Sizeloc1a;21;2;Blocklist1;55;compatible;large;1;right;right;368
Sizeloc1a;21;2;Blocklist1;56;compatible;small;1;left;left;405
Sizeloc1a;21;2;Blocklist1;57;compatible;large;1;right;right;424
Sizeloc1a;21;2;Blocklist1;58;compatible;large;1;right;right;314
Sizeloc1a;21;2;Blocklist1;59;compatible;small;1;left;left;426
Sizeloc1a;21;2;Blocklist1;60;compatible;small;1;left;left;444
Sizeloc1a;21;3;Blocklist1;1;incompatible;small;1;right;right;1735
Sizeloc1a;21;3;Blocklist1;2;incompatible;large;1;left;left;596
Sizeloc1a;21;3;Blocklist1;3;incompatible;large;1;left;left;801
Sizeloc1a;21;3;Blocklist1;4;incompatible;small;0;right;left;613
Sizeloc1a;21;3;Blocklist1;5;incompatible;small;1;right;right;424
Sizeloc1a;21;3;Blocklist1;6;incompatible;large;1;left;left;490
Sizeloc1a;21;3;Blocklist1;7;incompatible;large;0;left;right;626
Sizeloc1a;21;3;Blocklist1;8;incompatible;large;1;left;left;700
Sizeloc1a;21;3;Blocklist1;9;incompatible;large;1;left;left;356
Sizeloc1a;21;3;Blocklist1;10;incompatible;small;1;right;right;521
Sizeloc1a;21;3;Blocklist1;11;incompatible;large;0;left;right;559
Sizeloc1a;21;3;Blocklist1;12;incompatible;large;1;left;left;611
Sizeloc1a;21;3;Blocklist1;13;incompatible;small;1;right;right;663
Sizeloc1a;21;3;Blocklist1;14;incompatible;large;1;left;left;576
Sizeloc1a;21;3;Blocklist1;15;incompatible;small;1;right;right;541
Sizeloc1a;21;3;Blocklist1;16;incompatible;small;1;right;right;978
Sizeloc1a;21;3;Blocklist1;17;incompatible;small;1;right;right;503
Sizeloc1a;21;3;Blocklist1;18;incompatible;small;1;right;right;390
Sizeloc1a;21;3;Blocklist1;19;incompatible;large;1;left;left;386
Sizeloc1a;21;3;Blocklist1;20;incompatible;small;1;right;right;470
Sizeloc1a;21;4;Blocklist1;1;incompatible;small;1;right;right;595
Sizeloc1a;21;4;Blocklist1;2;incompatible;small;1;right;right;495
Sizeloc1a;21;4;Blocklist1;3;incompatible;small;1;right;right;359
Sizeloc1a;21;4;Blocklist1;4;incompatible;small;1;right;right;372
Sizeloc1a;21;4;Blocklist1;5;incompatible;large;1;left;left;337
Sizeloc1a;21;4;Blocklist1;6;incompatible;small;1;right;right;799
Sizeloc1a;21;4;Blocklist1;7;incompatible;small;0;right;left;731
Sizeloc1a;21;4;Blocklist1;8;incompatible;small;1;right;right;401
Sizeloc1a;21;4;Blocklist1;9;incompatible;small;1;right;right;821
Sizeloc1a;21;4;Blocklist1;10;incompatible;small;1;right;right;558
Sizeloc1a;21;4;Blocklist1;11;incompatible;large;1;left;left;540
Sizeloc1a;21;4;Blocklist1;12;incompatible;large;1;left;left;346
Sizeloc1a;21;4;Blocklist1;13;incompatible;large;1;left;left;479
Sizeloc1a;21;4;Blocklist1;14;incompatible;small;0;right;left;1160
Sizeloc1a;21;4;Blocklist1;15;incompatible;small;1;right;right;845
Sizeloc1a;21;4;Blocklist1;16;incompatible;small;1;right;right;543
Sizeloc1a;21;4;Blocklist1;17;incompatible;large;0;left;right;596
Sizeloc1a;21;4;Blocklist1;18;incompatible;small;1;right;right;800
Sizeloc1a;21;4;Blocklist1;19;incompatible;large;1;left;left;692
Sizeloc1a;21;4;Blocklist1;20;incompatible;small;1;right;right;532
Sizeloc1a;21;4;Blocklist1;21;incompatible;large;1;left;left;690
Sizeloc1a;21;4;Blocklist1;22;incompatible;small;1;right;right;554
Sizeloc1a;21;4;Blocklist1;23;incompatible;small;1;right;right;871
Sizeloc1a;21;4;Blocklist1;24;incompatible;large;1;left;left;752
Sizeloc1a;21;4;Blocklist1;25;incompatible;small;1;right;right;909
Sizeloc1a;21;4;Blocklist1;26;incompatible;small;1;right;right;1045
Sizeloc1a;21;4;Blocklist1;27;incompatible;large;0;left;right;518
Sizeloc1a;21;4;Blocklist1;28;incompatible;small;1;right;right;1029
Sizeloc1a;21;4;Blocklist1;29;incompatible;large;1;left;left;856
Sizeloc1a;21;4;Blocklist1;30;incompatible;large;1;left;left;1249
Sizeloc1a;21;4;Blocklist1;31;incompatible;large;1;left;left;827
Sizeloc1a;21;4;Blocklist1;32;incompatible;large;1;left;left;461
Sizeloc1a;21;4;Blocklist1;33;incompatible;large;1;left;left;502
Sizeloc1a;21;4;Blocklist1;34;incompatible;small;1;right;right;486
Sizeloc1a;21;4;Blocklist1;35;incompatible;large;0;left;right;606
Sizeloc1a;21;4;Blocklist1;36;incompatible;large;1;left;left;577
Sizeloc1a;21;4;Blocklist1;37;incompatible;large;1;left;left;341
Sizeloc1a;21;4;Blocklist1;38;incompatible;large;1;left;left;379
Sizeloc1a;21;4;Blocklist1;39;incompatible;small;1;right;right;479
Sizeloc1a;21;4;Blocklist1;40;incompatible;small;1;right;right;543
Sizeloc1a;21;4;Blocklist1;41;incompatible;small;1;right;right;669
Sizeloc1a;21;4;Blocklist1;42;incompatible;small;1;right;right;398
Sizeloc1a;21;4;Blocklist1;43;incompatible;small;1;right;right;490
Sizeloc1a;21;4;Blocklist1;44;incompatible;large;1;left;left;345
Sizeloc1a;21;4;Blocklist1;45;incompatible;small;0;right;left;631
Sizeloc1a;21;4;Blocklist1;46;incompatible;large;1;left;left;889
Sizeloc1a;21;4;Blocklist1;47;incompatible;large;1;left;left;337
Sizeloc1a;21;4;Blocklist1;48;incompatible;small;0;right;left;511
Sizeloc1a;21;4;Blocklist1;49;incompatible;small;1;right;right;350
Sizeloc1a;21;4;Blocklist1;50;incompatible;large;1;left;left;348
Sizeloc1a;21;4;Blocklist1;51;incompatible;large;1;left;left;426
Sizeloc1a;21;4;Blocklist1;52;incompatible;large;1;left;left;540
Sizeloc1a;21;4;Blocklist1;53;incompatible;large;1;left;left;706
Sizeloc1a;21;4;Blocklist1;54;incompatible;large;1;left;left;401
Sizeloc1a;21;4;Blocklist1;55;incompatible;small;0;right;left;396
Sizeloc1a;21;4;Blocklist1;56;incompatible;large;1;left;left;432
Sizeloc1a;21;4;Blocklist1;57;incompatible;large;0;left;right;634
Sizeloc1a;21;4;Blocklist1;58;incompatible;large;1;left;left;820
Sizeloc1a;21;4;Blocklist1;59;incompatible;large;1;left;left;646
Sizeloc1a;21;4;Blocklist1;60;incompatible;small;0;right;left;496
Sizeloc1b;22;1;Blocklist1;1;incompatible;large;0;left;right;543
Sizeloc1b;22;1;Blocklist1;2;incompatible;large;1;left;left;396
Sizeloc1b;22;1;Blocklist1;3;incompatible;large;1;left;left;391
Sizeloc1b;22;1;Blocklist1;4;incompatible;small;0;right;left;306
Sizeloc1b;22;1;Blocklist1;5;incompatible;large;1;left;left;328
Sizeloc1b;22;1;Blocklist1;6;incompatible;small;1;right;right;311
Sizeloc1b;22;1;Blocklist1;7;incompatible;small;1;right;right;501
Sizeloc1b;22;1;Blocklist1;8;incompatible;small;0;right;left;285
Sizeloc1b;22;1;Blocklist1;9;incompatible;large;1;left;left;525
Sizeloc1b;22;1;Blocklist1;10;incompatible;small;1;right;right;315
Sizeloc1b;22;2;Blocklist1;1;incompatible;small;1;right;right;476
Sizeloc1b;22;2;Blocklist1;2;incompatible;small;1;right;right;412
Sizeloc1b;22;2;Blocklist1;3;incompatible;large;1;left;left;279
Sizeloc1b;22;2;Blocklist1;4;incompatible;large;1;left;left;344
Sizeloc1b;22;2;Blocklist1;5;incompatible;large;1;left;left;365
Sizeloc1b;22;2;Blocklist1;6;incompatible;large;1;left;left;490
Sizeloc1b;22;2;Blocklist1;7;incompatible;small;1;right;right;418
Sizeloc1b;22;2;Blocklist1;8;incompatible;small;1;right;right;413
Sizeloc1b;22;2;Blocklist1;9;incompatible;small;1;right;right;408
Sizeloc1b;22;2;Blocklist1;10;incompatible;large;1;left;left;347
Sizeloc1b;22;2;Blocklist1;11;incompatible;small;1;right;right;280
Sizeloc1b;22;2;Blocklist1;12;incompatible;small;1;right;right;497
Sizeloc1b;22;2;Blocklist1;13;incompatible;large;1;left;left;368
Sizeloc1b;22;2;Blocklist1;14;incompatible;large;1;left;left;389
Sizeloc1b;22;2;Blocklist1;15;incompatible;large;1;left;left;321
Sizeloc1b;22;2;Blocklist1;16;incompatible;small;1;right;right;368
Sizeloc1b;22;2;Blocklist1;17;incompatible;small;1;right;right;357
Sizeloc1b;22;2;Blocklist1;18;incompatible;small;1;right;right;322
Sizeloc1b;22;2;Blocklist1;19;incompatible;small;1;right;right;288
Sizeloc1b;22;2;Blocklist1;20;incompatible;large;1;left;left;423
Sizeloc1b;22;2;Blocklist1;21;incompatible;small;1;right;right;418
Sizeloc1b;22;2;Blocklist1;22;incompatible;large;1;left;left;261
Sizeloc1b;22;2;Blocklist1;23;incompatible;large;1;left;left;430
Sizeloc1b;22;2;Blocklist1;24;incompatible;large;1;left;left;344
Sizeloc1b;22;2;Blocklist1;25;incompatible;small;1;right;right;310
Sizeloc1b;22;2;Blocklist1;26;incompatible;large;1;left;left;229
Sizeloc1b;22;2;Blocklist1;27;incompatible;small;1;right;right;359
Sizeloc1b;22;2;Blocklist1;28;incompatible;large;1;left;left;324
Sizeloc1b;22;2;Blocklist1;29;incompatible;small;1;right;right;274
Sizeloc1b;22;2;Blocklist1;30;incompatible;large;1;left;left;338
Sizeloc1b;22;2;Blocklist1;31;incompatible;small;1;right;right;280
Sizeloc1b;22;2;Blocklist1;32;incompatible;large;1;left;left;256
Sizeloc1b;22;2;Blocklist1;33;incompatible;large;1;left;left;409
Sizeloc1b;22;2;Blocklist1;34;incompatible;small;1;right;right;348
Sizeloc1b;22;2;Blocklist1;35;incompatible;small;0;right;left;250
Sizeloc1b;22;2;Blocklist1;36;incompatible;large;1;left;left;707
Sizeloc1b;22;2;Blocklist1;37;incompatible;large;1;left;left;386
Sizeloc1b;22;2;Blocklist1;38;incompatible;small;1;right;right;374
Sizeloc1b;22;2;Blocklist1;39;incompatible;large;1;left;left;354
Sizeloc1b;22;2;Blocklist1;40;incompatible;small;1;right;right;295
Sizeloc1b;22;2;Blocklist1;41;incompatible;small;1;right;right;327
